exercise_id,Exercise_Name,Sex,Age,BodyweightKg,eq_clean,level_idx,goal_clean,Base_Lift,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,predicted_weight,target_reps
2693,Straight Arm Pulldown,M,54.0,88.3,Machine,2,Bodybuilding,Best3DeadliftKg,210.0,155.0,240.0,44.9,10
523,Calf Press (Leg Press Machine),M,28.0,97.2,Machine,2,Powerlifting,Best3SquatKg,210.0,182.5,250.0,225.8,3
1738,One Arm Bent Over Row,M,36.0,99.8,Dumbbell,2,Bodybuilding,Best3DeadliftKg,230.0,145.0,265.0,140.0,10
378,Bicycle Crunch,M,25.0,99.0,Bodyweight,2,Bodybuilding,Cardio_Core,220.0,135.0,260.0,0.0,10
1782,Overhead Press (Smith Machine),M,31.0,104.7,Machine,0,Muscle & Sculpting,Best3DeadliftKg,257.5,205.0,280.0,159.4,15
1905,Power Shrug,M,36.0,101.6,Barbell,2,Bodybuilding,Best3DeadliftKg,255.0,175.0,265.0,39.4,10
1435,Lat Pulldown (Neutral Grip),M,35.0,120.6,Machine,2,Bodybuilding,Best3DeadliftKg,310.0,220.0,385.0,77.5,10
1592,Lying Leg Raise,M,20.0,140.0,Bodyweight,2,Bodybuilding,Best3BenchKg,240.0,185.0,250.0,25.9,10
2263,Seated Calf Raise,F,24.5,54.6,Machine,2,Bodybuilding,Best3SquatKg,85.0,45.0,90.0,14.5,12
1233,Incline Bench Lateral Raise,F,31.0,67.0,Dumbbell,0,Powerlifting,Best3DeadliftKg,115.0,75.0,120.0,18.0,5
571,Chest Pull Over,M,14.5,53.0,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,105.0,60.0,120.0,12.0,15
1570,Lunge (Bodyweight),M,14.5,53.0,Bodyweight,2,Bodybuilding,Best3SquatKg,100.0,60.0,115.0,56.0,10
2443,Single Leg Box Jump (land 2),M,16.5,63.3,Bodyweight,2,Fitness,Cardio_Core,120.0,107.5,140.0,0.0,12
2140,Ring Lat Pull,M,18.0,61.8,Bodyweight,0,Powerbuilding,Best3DeadliftKg,120.0,85.0,150.0,-28.9,8
2256,Seated Biceps Curl,M,15.5,64.0,Dumbbell,0,Bodybuilding,Best3DeadliftKg,130.0,85.0,130.0,18.0,10
1102,Hamstring Curl (TRX),M,18.5,70.0,Machine,0,Powerbuilding,Best3DeadliftKg,140.0,115.0,170.0,38.5,8
2649,Standing Leg Curl,M,16.5,74.6,Machine,0,Bodybuilding,Best3DeadliftKg,150.0,80.0,170.0,34.2,10
2828,Tricep Kickback,M,18.0,74.0,Dumbbell,2,Bodybuilding,Best3BenchKg,145.0,85.0,160.0,12.0,10
1559,Lower Abs With Propel Machine,M,17.5,68.2,Machine,2,Powerlifting,Cardio_Core,100.0,85.0,150.0,5.0,3
653,Converging Machine Press (Anterior Delt),M,24.5,75.0,Machine,0,Powerlifting,Cardio_Core,220.0,137.5,255.0,5.0,3
844,Dumbbell Tripod Row,M,39.5,73.2,Dumbbell,0,Powerlifting,Best3DeadliftKg,170.0,135.0,160.0,112.0,3
1721,Oblique 90 Degree Crunch,M,18.5,77.7,Bodyweight,2,Fitness,Cardio_Core,160.0,95.0,160.0,0.0,12
2805,Trap Bar Deadlift (Paused),M,15.5,82.5,Barbell,0,Muscle & Sculpting,Best3DeadliftKg,125.0,75.0,140.0,72.8,15
765,Deficit Pendlay Row,M,27.0,82.5,Barbell,2,Bodybuilding,Best3DeadliftKg,260.0,152.5,270.0,160.6,10
1384,Knee To Feet Jumps,M,25.5,82.5,Bodyweight,2,Powerbuilding,Cardio_Core,250.0,150.0,230.0,0.0,8
1584,Lying DB Bicep Curl,M,34.5,81.5,Dumbbell,3,Powerlifting,Best3DeadliftKg,190.0,122.5,205.0,36.0,3
2638,Standing Cable Abductors,M,19.5,88.5,Machine,2,Muscle & Sculpting,Best3SquatKg,230.0,160.0,225.0,32.7,15
1665,Medicine Ball Russian Twist,M,21.5,88.5,Bodyweight,0,Athletics,Cardio_Core,210.0,130.0,210.0,0.0,12
2496,Single-Leg Squats,M,17.5,87.5,Bodyweight,1,Powerlifting,Best3SquatKg,210.0,145.0,190.0,0.0,3
1486,Lateral walks  (banded),M,28.5,87.6,Bodyweight,2,Fitness,Cardio_Core,270.0,185.0,270.0,0.0,12
1153,High Cable Fly,M,38.5,89.5,Machine,0,Muscle & Sculpting,Best3BenchKg,235.0,180.0,235.0,25.6,15
1490,Leaning In Lateral Raise,M,45.5,88.1,Dumbbell,0,Powerbuilding,Best3DeadliftKg,245.0,152.5,240.0,34.0,8
1471,Lateral Raise (Machine),M,24.5,88.0,Machine,2,Bodybuilding,Best3DeadliftKg,205.0,140.0,195.0,39.2,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,45.5,88.1,Machine,1,Bodybuilding,Best3DeadliftKg,245.0,152.5,240.0,47.0,10
2446,Single Leg Broad To 90,M,22.5,98.9,Bodyweight,2,Fitness,Cardio_Core,290.0,185.0,315.0,0.0,12
36,(POSTERIOR CHAIN) Barbell Deadlift,M,22.5,98.9,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,290.0,185.0,315.0,163.7,15
2263,Seated Calf Raise,M,24.0,99.0,Machine,2,Bodybuilding,Best3SquatKg,230.0,165.0,250.0,46.3,10
506,Cable Unilateral Tricep Pushdowns,M,21.5,107.2,Machine,1,Bodybuilding,Best3DeadliftKg,195.0,160.0,200.0,40.2,10
2251,Seated Alternating Lateral,M,27.5,110.0,Dumbbell,3,Bodybuilding,Best3DeadliftKg,340.0,207.5,330.0,44.0,10
492,Cable Romanian Deadlift,M,34.5,105.0,Machine,2,Powerlifting,Best3DeadliftKg,250.0,160.0,225.0,241.9,3
2140,Ring Lat Pull,M,54.0,106.5,Bodyweight,0,Powerbuilding,Best3DeadliftKg,255.0,152.5,270.0,-51.0,8
200,Bajan Curl,M,22.5,112.9,Machine,2,Bodybuilding,Best3DeadliftKg,280.0,172.5,250.0,50.3,10
2546,Sled Row,M,28.0,118.7,Machine,3,Athletics,Best3DeadliftKg,310.0,220.0,285.0,172.7,12
1984,Quad extensions,M,41.5,120.5,Machine,2,Powerlifting,Best3SquatKg,315.0,220.0,270.0,84.0,3
1170,High Step Up,M,37.0,112.5,Bodyweight,2,Athletics,Best3SquatKg,210.0,155.0,240.0,22.1,12
1839,Pike Pushup (Feet Elevated),M,41.0,112.4,Bodyweight,2,Muscle & Sculpting,Best3BenchKg,250.0,175.0,290.0,17.2,15
279,Barbell Shoulder Press,M,39.5,133.2,Barbell,2,Powerlifting,Best3BenchKg,250.0,195.0,265.0,155.0,3
2256,Seated Biceps Curl,F,24.0,50.25,Dumbbell,0,Bodybuilding,Best3DeadliftKg,75.0,47.5,120.0,14.0,12
485,Cable Pronations,F,21.5,58.7,Machine,2,Athletics,Best3DeadliftKg,135.0,67.5,162.5,20.9,14
206,Band Assisted Pogo Jumps,F,24.0,70.45,Machine,2,Athletics,Cardio_Core,110.0,105.0,150.0,0.0,12
826,Dumbbell Incline Bench Row,M,15.5,65.85,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,105.0,95.0,135.0,50.0,15
106,ACB Close Grip Bench,M,71.0,66.6,Barbell,2,Powerbuilding,Best3BenchKg,112.5,82.5,140.0,20.0,8
2140,Ring Lat Pull,M,19.5,74.75,Bodyweight,0,Powerbuilding,Best3DeadliftKg,160.0,102.5,200.0,-32.0,8
990,Front Foot Elevated Lunge,M,23.5,74.35,Bodyweight,2,Bodybuilding,Best3SquatKg,195.0,135.0,232.5,109.2,10
308,Behind The Neck Press,M,24.0,73.5,Barbell,2,Bodybuilding,Best3BenchKg,150.0,117.5,180.0,69.9,10
218,Band Pull Aparts Routine,M,46.5,71.05,Bodyweight,0,Athletics,Cardio_Core,90.0,75.0,95.0,-60.4,12
606,Chin-Up (Assisted),M,22.0,79.85,Machine,2,Bodybuilding,Best3DeadliftKg,130.0,102.5,167.5,33.7,10
2100,Reverse Hack Squats,M,23.5,78.4,Machine,0,Bodybuilding,Best3SquatKg,220.0,145.0,260.0,177.1,10
2251,Seated Alternating Lateral,M,34.5,78.75,Dumbbell,3,Bodybuilding,Best3DeadliftKg,175.0,145.0,250.0,32.0,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,24.5,79.65,Machine,1,Bodybuilding,Best3DeadliftKg,160.0,115.0,165.0,33.2,10
1982,Pushup,M,39.5,82.5,Bodyweight,0,Bodybuilding,Best3BenchKg,165.0,142.5,210.0,0.0,10
1096,Hammer Squat Lunge Machine (RDL),M,56.5,78.7,Machine,0,Powerlifting,Best3SquatKg,140.0,80.0,160.0,138.1,3
1907,Power Skips Distance 20 Yrds,M,17.5,88.0,Bodyweight,2,Fitness,Cardio_Core,140.0,112.5,197.5,0.0,12
2479,Single Leg Seated Hamstring Curl,M,32.5,88.4,Machine,0,Bodybuilding,Best3DeadliftKg,230.0,170.0,260.0,52.3,10
1907,Power Skips Distance 20 Yrds,M,37.5,84.55,Bodyweight,2,Fitness,Cardio_Core,180.0,137.5,245.0,0.0,12
2784,Tib Raises,M,38.5,88.6,Bodyweight,0,Powerlifting,Best3BenchKg,170.0,167.5,210.0,0.0,3
2531,Skullcrusher (EZ Bar),M,43.5,87.6,Barbell,2,Muscle & Sculpting,Best3BenchKg,170.0,150.0,190.0,15.5,15
340,Bench Press Pause (Dumbbell),M,56.5,86.1,Dumbbell,2,Powerbuilding,Best3BenchKg,170.0,100.0,170.0,54.0,8
481,Cable Overhead Curl,M,70.5,89.65,Machine,2,Powerbuilding,Best3DeadliftKg,175.0,117.5,192.5,36.9,8
834,Dumbbell Shoulder Press,M,22.5,98.8,Dumbbell,2,Athletics,Best3BenchKg,220.0,170.0,225.0,68.0,12
81,45 Degree Incline DB Press,M,24.5,99.95,Dumbbell,2,Fitness,Best3BenchKg,215.0,145.0,250.0,52.0,12
1503,Leg Extension Single Leg,M,28.5,99.35,Machine,2,Powerbuilding,Best3SquatKg,185.0,130.0,255.0,41.9,8
2868,Unilateral Hip Adductor,M,54.5,94.55,Machine,2,Muscle & Sculpting,Best3SquatKg,160.0,130.0,190.0,21.1,15
185,B-Skips,M,49.5,110.0,Bodyweight,2,Muscle & Sculpting,Cardio_Core,250.0,160.0,200.0,0.0,15
2806,Trap Bar Farmers Walk,M,41.0,120.15,Barbell,0,Powerbuilding,Cardio_Core,250.0,182.5,252.5,5.0,8
482,Cable Overhead Extension,F,29.5,47.0,Machine,0,Powerbuilding,Best3BenchKg,65.0,50.0,95.0,6.2,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,37.0,51.25,Machine,1,Bodybuilding,Best3DeadliftKg,85.0,57.5,115.0,19.7,12
2263,Seated Calf Raise,F,32.5,66.9,Machine,2,Bodybuilding,Best3SquatKg,105.0,67.5,150.0,18.0,12
525,Calf Raise,F,21.0,73.65,Bodyweight,0,Powerlifting,Best3SquatKg,80.0,47.5,107.5,0.0,5
240,Banded Deadbug,M,13.0,47.35,Bodyweight,1,Muscle & Sculpting,Cardio_Core,70.0,50.0,80.0,0.0,15
592,Chest Supported Row (Machine),M,15.0,55.6,Machine,2,Bodybuilding,Best3DeadliftKg,92.5,70.0,135.0,108.7,10
1905,Power Shrug,M,16.0,60.0,Barbell,2,Bodybuilding,Best3DeadliftKg,130.5,87.5,167.5,24.9,10
1273,Incline Dumbell Bench Press,M,16.5,58.15,Barbell,0,Muscle & Sculpting,Best3BenchKg,120.0,80.0,135.0,41.6,15
1000,Front Raise,M,28.5,60.0,Dumbbell,2,Bodybuilding,Best3BenchKg,120.0,105.0,160.0,14.0,10
1170,High Step Up,M,15.5,65.2,Bodyweight,2,Athletics,Best3SquatKg,110.0,70.0,25.0,11.6,12
104,AB Rollout,M,18.0,65.0,Bodyweight,0,Bodybuilding,Cardio_Core,165.0,105.0,210.0,0.0,10
2872,Unilateral Preacher Curl,M,26.5,65.75,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,120.0,115.0,200.0,18.0,15
1495,Leg Curl Machine (Not Lying),M,28.5,60.7,Machine,2,Athletics,Best3DeadliftKg,120.0,75.0,150.0,22.7,12
206,Band Assisted Pogo Jumps,M,42.5,66.65,Machine,2,Athletics,Cardio_Core,105.0,115.0,135.0,0.0,12
1728,Oblique Sidecrunch,M,15.0,74.25,Bodyweight,2,Athletics,Cardio_Core,150.0,110.0,170.0,0.0,12
1153,High Cable Fly,M,16.0,73.35,Machine,0,Muscle & Sculpting,Best3BenchKg,140.0,110.0,197.5,15.7,15
3032,Zercher Walks,M,17.0,73.25,Barbell,2,Bodybuilding,Cardio_Core,140.0,130.0,170.0,5.0,10
1438,Lat Pulldown Machine,M,16.0,73.5,Machine,2,Powerbuilding,Best3DeadliftKg,120.0,95.0,140.0,31.7,8
2644,Standing Cross Body Cable Lateral Raise,M,21.5,74.4,Machine,2,Powerbuilding,Best3DeadliftKg,215.0,140.0,250.0,56.6,8
2017,Rack Deadlifts,M,22.5,72.3,Barbell,2,Bodybuilding,Best3DeadliftKg,110.0,95.0,160.0,117.6,10
834,Dumbbell Shoulder Press,M,29.5,74.2,Dumbbell,2,Athletics,Best3BenchKg,185.0,130.0,240.0,52.0,12
1782,Overhead Press (Smith Machine),M,26.5,71.7,Machine,0,Muscle & Sculpting,Best3DeadliftKg,160.0,95.0,220.0,125.2,15
1583,Lying Crucifix Lateral Raise,M,41.0,73.9,Dumbbell,2,Bodyweight Fitness,Best3DeadliftKg,162.5,110.0,200.0,24.0,10
1782,Overhead Press (Smith Machine),M,21.5,79.1,Machine,0,Muscle & Sculpting,Best3DeadliftKg,185.0,130.0,230.0,130.9,15
568,Chest Press (dumbbell),M,29.0,82.35,Dumbbell,0,Powerbuilding,Best3BenchKg,195.0,150.0,215.0,88.0,8
741,Decline Deficit Pike Push-Ups,M,30.5,82.2,Bodyweight,0,Muscle & Sculpting,Best3BenchKg,195.0,145.0,200.0,0.0,15
1515,Leg Raise Floor,M,24.0,81.4,Bodyweight,2,Bodybuilding,Best3BenchKg,180.0,105.0,220.0,14.7,10
2736,Superman,M,28.5,82.5,Bodyweight,2,Bodybuilding,Cardio_Core,130.0,130.0,210.0,0.0,10
2027,Rear Delt Fly (Dumbbell),M,43.0,77.85,Dumbbell,2,Bodybuilding,Best3BenchKg,140.0,105.0,190.0,14.0,10
81,45 Degree Incline DB Press,M,21.0,87.2,Dumbbell,2,Fitness,Best3BenchKg,220.0,142.5,230.0,52.0,12
251,Banded Knee Extensions,M,23.5,88.3,Bodyweight,0,Powerlifting,Cardio_Core,180.0,120.0,215.0,0.0,3
792,Donkey Machine Calf Raise,M,32.0,89.15,Machine,2,Bodybuilding,Best3SquatKg,180.0,110.0,180.0,36.2,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,42.0,89.4,Machine,1,Bodybuilding,Best3DeadliftKg,177.5,145.0,212.5,42.3,10
1592,Lying Leg Raise,M,41.0,85.3,Bodyweight,2,Bodybuilding,Best3BenchKg,170.0,125.0,200.0,17.4,10
206,Band Assisted Pogo Jumps,M,40.0,90.0,Machine,2,Athletics,Cardio_Core,140.0,151.0,205.0,0.0,12
479,Cable Low Row,M,68.5,83.55,Machine,2,Muscle & Sculpting,Best3DeadliftKg,170.0,97.5,195.0,95.2,15
2256,Seated Biceps Curl,M,22.0,97.35,Dumbbell,0,Bodybuilding,Best3DeadliftKg,160.0,125.0,195.0,26.0,10
2804,Trap Bar Deadlift,M,39.0,98.35,Barbell,2,Bodybuilding,Best3DeadliftKg,245.0,170.0,260.0,191.1,10
308,Behind The Neck Press,M,28.5,95.4,Barbell,2,Bodybuilding,Best3BenchKg,190.0,120.0,220.0,71.4,10
1761,Overcoming ISO Close Grip Bench,M,43.0,93.0,Barbell,1,Athletics,Best3BenchKg,155.0,115.0,180.0,20.0,12
1687,Muscle Up,M,49.0,90.7,Bodyweight,2,Bodybuilding,Best3DeadliftKg,215.0,145.0,232.5,31.1,10
240,Banded Deadbug,M,47.5,97.15,Bodyweight,1,Muscle & Sculpting,Cardio_Core,212.5,142.5,225.0,0.0,15
1052,Goblet Squat Jump,M,20.5,107.8,Dumbbell,2,Muscle & Sculpting,Cardio_Core,260.0,150.0,285.0,0.0,15
795,Double Kettlebell Press,M,39.5,105.45,Dumbbell,3,Athletics,Best3BenchKg,190.0,135.0,210.0,54.0,12
563,Chest Press (Convergent),M,17.0,57.5,Machine,2,Powerbuilding,Cardio_Core,112.5,70.0,155.0,5.0,8
719,Deadlift (Barbell / KG),M,16.0,57.3,Barbell,2,Fitness,Best3DeadliftKg,85.0,57.5,117.5,59.2,12
2045,Resisted Alternating Knee To Chest,M,24.5,56.2,Bodyweight,0,Powerlifting,Best3BenchKg,75.0,55.0,125.0,0.0,3
1075,Half Kneeling Landmine Press,M,16.0,63.1,Barbell,1,Athletics,Best3BenchKg,92.5,70.0,127.5,31.4,12
2872,Unilateral Preacher Curl,M,22.5,65.3,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,90.0,77.5,120.0,12.0,15
897,Eugene Forearm Extensions (Cable),M,16.0,68.3,Machine,0,Muscle & Sculpting,Best3DeadliftKg,85.0,62.5,127.5,18.1,15
1970,Push Jerk,M,20.0,72.4,Barbell,2,Bodybuilding,Best3BenchKg,102.5,75.0,160.0,11.2,10
465,Cable Cross Tricep Pushdown,M,22.5,75.0,Machine,0,Muscle & Sculpting,Best3BenchKg,105.0,67.5,140.0,9.6,15
2724,Sumo Deadlift (Dumbbell),M,23.0,68.9,Dumbbell,2,Bodybuilding,Best3DeadliftKg,107.5,75.0,120.0,62.0,10
106,ACB Close Grip Bench,M,20.0,76.2,Barbell,2,Powerbuilding,Best3BenchKg,155.0,90.0,180.0,20.0,8
935,Flat Dumbbell Press,M,22.0,82.3,Dumbbell,0,Powerbuilding,Best3DeadliftKg,115.0,80.0,170.0,100.0,8
36,(POSTERIOR CHAIN) Barbell Deadlift,M,22.5,79.8,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,110.0,87.5,160.0,83.2,15
484,Cable Preacher Curls,M,24.0,90.0,Machine,0,Muscle & Sculpting,Best3DeadliftKg,105.0,67.5,160.0,22.8,15
1002,Front Raise (Cable),M,25.0,93.5,Machine,0,Bodybuilding,Best3BenchKg,175.0,120.0,205.0,24.1,10
1592,Lying Leg Raise,M,27.5,94.8,Bodyweight,2,Bodybuilding,Best3BenchKg,90.0,110.0,155.0,15.4,10
1592,Lying Leg Raise,F,30.0,46.7,Bodyweight,2,Bodybuilding,Best3BenchKg,72.5,45.0,102.5,3.5,12
15,(BICEPS) Single Arm Hammer Preacher Curl,F,26.0,58.2,Dumbbell,2,Muscle & Sculpting,Best3DeadliftKg,70.0,35.0,90.0,8.0,17
2987,Wood Chop (High To Low),F,25.0,65.6,Dumbbell,0,Powerlifting,Best3DeadliftKg,135.0,70.0,150.0,22.0,5
368,Bicep Curl Incline (Dumbell),F,26.0,65.5,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,100.0,45.0,100.0,8.0,17
1344,KAS Glute Bridge Hold,M,15.0,66.3,Bodyweight,2,Bodybuilding,Best3SquatKg,105.0,92.5,145.0,14.7,10
936,"Flat Dumbbell Press (12,10,8,6,4)",M,15.0,63.1,Dumbbell,2,Fitness,Best3DeadliftKg,90.0,65.0,117.5,42.0,12
1020,Garhammer Raise,M,17.0,65.2,Bodyweight,0,Bodybuilding,Best3BenchKg,160.0,120.0,190.0,0.0,10
306,Behind The Back Shrug,M,16.0,63.8,Barbell,0,Powerbuilding,Best3DeadliftKg,110.0,90.0,155.0,25.9,8
563,Chest Press (Convergent),M,24.0,71.6,Machine,2,Powerbuilding,Cardio_Core,147.5,95.0,170.0,5.0,8
1472,Lateral Raise (Seated),M,25.0,73.5,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,90.0,80.0,105.0,10.0,15
2612,Squat (Barbell),M,22.0,81.4,Barbell,2,Bodybuilding,Best3SquatKg,230.0,130.0,285.0,169.0,10
3040,cable press around,M,30.0,79.6,Machine,0,Powerbuilding,Best3BenchKg,230.0,155.0,215.0,140.4,8
251,Banded Knee Extensions,M,27.0,82.4,Bodyweight,0,Powerlifting,Cardio_Core,170.0,115.0,190.0,0.0,3
1898,"Posterior Chain (Band Good Mornings, Bodyweight Hyperextensions, Etc.)",M,45.0,82.5,Barbell,0,Muscle & Sculpting,Cardio_Core,170.0,130.0,200.0,5.0,15
2311,Seated Row (BB),M,23.0,89.0,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,165.0,140.0,250.0,105.2,15
1368,Kettlebell Squat L/R,M,21.0,87.5,Dumbbell,2,Fitness,Best3SquatKg,170.0,130.0,215.0,62.0,12
1546,Low Cable Fly,M,18.0,97.4,Machine,3,Powerbuilding,Best3BenchKg,180.0,130.0,210.0,29.4,8
1324,JM Press (Smith Machine),M,22.0,99.9,Machine,2,Bodybuilding,Best3DeadliftKg,215.0,155.0,245.0,197.2,10
279,Barbell Shoulder Press,M,37.0,98.7,Barbell,2,Powerlifting,Best3BenchKg,210.0,120.0,240.0,95.4,3
706,DB Lateral Raise,M,13.0,57.3,Dumbbell,0,Powerbuilding,Best3DeadliftKg,80.0,45.0,100.0,14.0,8
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,30.0,59.4,Machine,1,Bodybuilding,Best3DeadliftKg,120.0,100.0,170.0,34.2,10
834,Dumbbell Shoulder Press,M,28.0,82.5,Dumbbell,2,Athletics,Best3BenchKg,180.0,140.0,212.5,56.0,12
1665,Medicine Ball Russian Twist,M,24.0,84.6,Bodyweight,0,Athletics,Cardio_Core,170.0,135.0,215.0,0.0,12
2256,Seated Biceps Curl,M,15.0,106.0,Dumbbell,0,Bodybuilding,Best3DeadliftKg,107.5,57.5,165.0,22.0,10
1903,Power Clean,M,13.0,110.0,Barbell,2,Bodybuilding,Best3DeadliftKg,90.0,45.0,90.0,53.5,10
797,Double Quadruped Transverse Hip Abduction,M,34.0,109.8,Bodyweight,0,Bodybuilding,Best3SquatKg,265.0,170.0,260.0,0.0,10
2256,Seated Biceps Curl,M,23.0,121.4,Dumbbell,0,Bodybuilding,Best3DeadliftKg,250.0,170.0,300.0,40.0,10
306,Behind The Back Shrug,F,30.0,46.3,Barbell,0,Powerbuilding,Best3DeadliftKg,70.0,47.5,95.0,13.5,10
2528,Skull Crusher (Smith),F,26.0,50.8,Machine,2,Athletics,Best3BenchKg,70.0,55.0,80.0,5.0,14
1491,Leaning Overhead Extension,F,22.0,52.7,Machine,0,Powerbuilding,Best3BenchKg,75.0,40.0,95.0,5.0,10
233,Banded Backwards Kicks,F,18.0,53.2,Bodyweight,0,Bodybuilding,Cardio_Core,80.0,55.0,110.0,0.0,12
215,Band Lateral Walk,F,22.0,74.6,Bodyweight,0,Athletics,Cardio_Core,90.0,50.0,110.0,0.0,14
1083,Hammer Curl (Cable),M,13.0,43.9,Machine,2,Bodybuilding,Best3DeadliftKg,70.0,52.5,80.0,16.1,10
2724,Sumo Deadlift (Dumbbell),M,16.0,59.3,Dumbbell,2,Bodybuilding,Best3DeadliftKg,120.0,82.5,155.0,82.0,10
1905,Power Shrug,M,13.0,62.2,Barbell,2,Bodybuilding,Best3DeadliftKg,55.0,47.5,70.0,10.4,10
1055,Good Morning (Bodyweight),M,19.0,64.0,Barbell,3,Bodybuilding,Best3DeadliftKg,105.0,72.5,150.0,22.3,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,31.0,64.8,Machine,1,Bodybuilding,Best3DeadliftKg,130.0,105.0,160.0,32.2,10
1960,Pulldown (Vbar),M,43.0,68.2,Machine,2,Powerlifting,Best3DeadliftKg,110.0,115.0,150.0,39.7,3
2465,Single Leg Lateral Broad Jump Ea Leg,M,27.0,72.1,Bodyweight,1,Athletics,Cardio_Core,142.5,102.5,175.0,0.0,12
2479,Single Leg Seated Hamstring Curl,M,16.0,72.7,Machine,0,Bodybuilding,Best3DeadliftKg,115.0,87.5,135.0,27.2,10
277,Barbell Row,M,21.0,73.8,Barbell,2,Bodybuilding,Best3DeadliftKg,150.0,110.0,190.0,113.0,10
2128,Rhino Row - Single Arm,M,55.0,73.9,Dumbbell,2,Powerbuilding,Best3DeadliftKg,120.0,95.0,140.0,76.0,8
19,(CARDIO) SKI ERG,M,13.0,75.9,Bodyweight,2,Muscle & Sculpting,Cardio_Core,70.0,70.0,90.0,0.0,15
2759,TRX Row,M,17.0,76.1,Machine,2,Powerbuilding,Best3DeadliftKg,132.5,85.0,170.0,154.0,8
1592,Lying Leg Raise,M,23.0,78.4,Bodyweight,2,Bodybuilding,Best3BenchKg,140.0,115.0,170.0,16.1,10
531,Calf Raise - Leg Press Machine,M,22.0,87.9,Machine,2,Muscle & Sculpting,Best3SquatKg,155.0,100.0,170.0,88.2,15
2556,Smith Hack Squat,M,28.0,88.3,Machine,2,Bodybuilding,Best3SquatKg,205.0,145.0,220.0,165.0,10
2099,Reverse Hack Squat,M,48.0,97.9,Machine,0,Athletics,Best3SquatKg,220.0,145.0,235.0,128.0,12
2270,Seated Dumbbel Shrugs,M,43.0,91.0,Dumbbell,1,Powerlifting,Best3DeadliftKg,160.0,122.5,190.0,32.0,3
2758,TRX High Row,M,22.0,97.0,Machine,2,Athletics,Best3DeadliftKg,165.0,130.0,200.0,121.2,12
2286,Seated Hamstring Curl,M,30.0,97.9,Machine,2,Bodybuilding,Best3DeadliftKg,220.0,135.0,220.0,44.3,10
328,Bench Press (Board),M,22.5,103.2,Barbell,2,Athletics,Best3BenchKg,182.5,152.5,215.0,84.4,12
2479,Single Leg Seated Hamstring Curl,M,25.0,104.9,Machine,0,Bodybuilding,Best3DeadliftKg,185.0,160.0,235.0,47.3,10
2993,Wrist Curl (Cable),M,35.0,104.0,Machine,0,Powerbuilding,Best3DeadliftKg,190.0,140.0,200.0,45.3,8
1295,Incline Row DB,M,17.5,109.5,Dumbbell,1,Athletics,Best3DeadliftKg,240.0,170.0,260.0,102.0,12
613,Clamshells With Band,M,22.0,121.8,Bodyweight,0,Muscle & Sculpting,Cardio_Core,232.5,170.0,230.0,0.0,15
2863,Underhand Row,M,14.0,47.9,Barbell,2,Powerbuilding,Best3DeadliftKg,70.0,50.0,117.5,78.7,8
1913,Preacher Curl  (Plate Loaded),M,16.0,60.0,Machine,2,Fitness,Best3DeadliftKg,85.0,65.0,125.0,17.2,12
2875,Unilateral Preacher Curl Machine,M,20.0,73.7,Machine,0,Athletics,Best3DeadliftKg,145.0,105.0,175.5,26.6,12
1860,Plank (Weighted),M,33.0,80.9,Bodyweight,0,Bodybuilding,Cardio_Core,215.0,145.0,215.0,0.0,10
481,Cable Overhead Curl,M,24.0,89.6,Machine,2,Powerbuilding,Best3DeadliftKg,205.0,150.0,227.5,51.5,8
996,Front Lever Hold,M,19.0,93.7,Bodyweight,2,Bodybuilding,Best3DeadliftKg,210.0,150.0,210.0,29.4,10
2699,Straight Bar Wrist Curl,M,13.0,97.9,Barbell,0,Athletics,Best3DeadliftKg,105.0,70.0,135.0,15.1,12
2828,Tricep Kickback,M,38.0,106.8,Dumbbell,2,Bodybuilding,Best3BenchKg,230.0,210.0,270.0,28.0,10
24,(Dumbbell) Calf Raise (Single Leg),M,40.0,102.5,Dumbbell,2,Muscle & Sculpting,Best3SquatKg,230.0,180.0,300.0,22.0,15
1360,Kettlebell Clean & Press,F,23.5,51.3,Dumbbell,2,Fitness,Best3DeadliftKg,70.0,35.0,90.0,28.0,14
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,18.5,55.0,Machine,1,Bodybuilding,Best3DeadliftKg,77.5,37.5,92.5,15.8,12
2263,Seated Calf Raise,F,20.0,52.9,Machine,2,Bodybuilding,Best3SquatKg,105.0,50.0,140.0,18.0,12
